4.513800000000000034e-01,4.168590000000000373e+01,1.286954641780354291e-01
5.523899999999999366e-01,4.225515000000000043e+01,1.375611227782035928e-01
7.503900000000000015e-01,4.303300000000000125e+01,1.938850239188163738e-01
8.223799999999998889e-01,4.360559999999999548e+01,1.492952192804578582e-01
9.503899999999999570e-01,4.395515000000000327e+01,1.479240430085657365e-01
3.403900000000000259e-01,4.121630000000000393e+01,1.097305905388283320e-01
8.104000000000000092e-01,4.334949999999999903e+01,1.731684223523446142e-01
6.119100000000000650e-01,4.300919999999999987e+01,1.621002467610706543e-01
5.489100000000000090e-01,4.216259999999999764e+01,1.468960176451356570e-01
1.029910000000000103e+00,4.399889999999999901e+01,1.629356391339844279e-01
4.229100000000000636e-01,4.162675000000000125e+01,1.229172079084128871e-01
7.019100000000000339e-01,4.317875000000000085e+01,1.829760913343598527e-01
6.859100000000000197e-01,4.311400000000000432e+01,2.345266722571230367e-01
9.329100000000000170e-01,4.381794999999999618e+01,1.552756339545905973e-01
7.499100000000000765e-01,4.308055000000000234e+01,1.851960110261557380e-01
4.689100000000000490e-01,4.200254999999999939e+01,1.216084803786314922e-01
9.599100000000000410e-01,4.407665000000000077e+01,1.750400025708409302e-01
8.411999999999999478e-01,4.349254999999999427e+01,1.486585349046599669e-01
5.632000000000000339e-01,4.251279999999999859e+01,1.213177748724398597e-01
8.292000000000000481e-01,4.366785000000000139e+01,1.555209310671717970e-01
5.792100000000000026e-01,4.249495000000000289e+01,1.243238613460827119e-01
8.651999999999999691e-01,4.363929999999999865e+01,1.492952192804578582e-01
8.591999999999999638e-01,4.371419999999999817e+01,1.680494644442522556e-01
5.862100000000000088e-01,4.283939999999999770e+01,1.448409127284138731e-01
4.892000000000000237e-01,4.213530000000000086e+01,1.174945105100659720e-01
6.892099999999999893e-01,4.288320000000000221e+01,1.547360332954157147e-01
3.241600000000000037e-01,4.106364999999999554e+01,1.065601356042680664e-01
1.851599999999999913e-01,3.972579999999999956e+01,1.082885150881662123e-01
6.811599999999999877e-01,4.286754999999999427e+01,1.514019814929778440e-01
9.211600000000000898e-01,4.362500000000000000e+01,1.734146475935640364e-01
4.281600000000000406e-01,4.202100000000000080e+01,1.328320744398731323e-01
6.991600000000000037e-01,4.322254999999999825e+01,2.173800588830539227e-01
5.751600000000000046e-01,4.265494999999999948e+01,1.416629891679545283e-01
5.111600000000000588e-01,4.238304999999999723e+01,1.203006650023182578e-01
6.411600000000000632e-01,4.289154999999999518e+01,1.685906581041784758e-01
3.511599999999999722e-01,4.149719999999999942e+01,1.174945105100659720e-01
3.491599999999999704e-01,4.141445000000000221e+01,1.146447665617580658e-01
3.548600000000000088e-01,4.150665000000000049e+01,1.169144986731756874e-01
8.711600000000000454e-01,4.361019999999999897e+01,1.365365885028624882e-01
9.251599999999999824e-01,4.403869999999999862e+01,1.133905750051563965e-01
4.193999999999999950e-01,4.186095000000000255e+01,1.246150171528295353e-01
8.903799999999999493e-01,4.345040000000000191e+01,1.440094528147371211e-01
4.803800000000000292e-01,4.204520000000000124e+01,1.189454076456926412e-01
5.803800000000000070e-01,4.263785000000000025e+01,1.635745701507419492e-01
8.053799999999999848e-01,4.336574999999999847e+01,1.583674524641979775e-01
6.643799999999999706e-01,4.290370000000000061e+01,1.638694907540753920e-01
7.453800000000000425e-01,4.327734999999999843e+01,1.556190541032813346e-01
7.364000000000000545e-01,4.304845000000000255e+01,1.430804319255431778e-01
3.703899999999999970e-01,4.131575000000000131e+01,1.168661734634962590e-01
8.503899999999999793e-01,4.358865000000000123e+01,1.338064273493616563e-01
2.193800000000000194e-01,4.011690000000000111e+01,1.066081141377146768e-01
6.473899999999999100e-01,4.289589999999999748e+01,1.640661147220839056e-01
6.003800000000000248e-01,4.267220000000000368e+01,1.574347563278198081e-01
7.603900000000000103e-01,4.319525000000000148e+01,1.529215566883884436e-01
4.703899999999999748e-01,4.207399999999999807e+01,1.257314996331468371e-01
4.979100000000000192e-01,4.219749999999999801e+01,1.356099646043756046e-01
5.079100000000000836e-01,4.224049999999999727e+01,1.288413365345144335e-01
5.879100000000000437e-01,4.271375000000000455e+01,1.437160481644273458e-01
6.999199999999999866e-01,4.304905000000000115e+01,1.592021435157202902e-01
7.619100000000000872e-01,4.332415000000000305e+01,1.631322239779743888e-01
7.889100000000000001e-01,4.337689999999999912e+01,1.413698075969547219e-01
4.059099999999999930e-01,4.183400000000000318e+01,1.144517474746453989e-01
8.089199999999999724e-01,4.382734999999999559e+01,1.661803312669703492e-01
5.839199999999999946e-01,4.287810000000000343e+01,1.329782031011097765e-01
7.209100000000000508e-01,4.329260000000000019e+01,1.956635441261350417e-01
8.379100000000000437e-01,4.357540000000000191e+01,1.458193745700481214e-01
8.069100000000000161e-01,4.352439999999999998e+01,1.861335273399180035e-01
5.001600000000000490e-01,4.232049999999999557e+01,1.392206970963728585e-01
5.331600000000000783e-01,4.220449999999999591e+01,1.691811159674743437e-01
8.211600000000000010e-01,4.343760000000000332e+01,1.876634287760937103e-01
1.251599999999999935e-01,3.873839999999999861e+01,1.078081745509124195e-01
4.431600000000000539e-01,4.184414999999999907e+01,1.381955498559921114e-01
6.833899999999999419e-01,4.321410000000000196e+01,2.920449451711157329e-01
7.263899999999999801e-01,4.317005000000000337e+01,1.655410523102955334e-01
4.043900000000000272e-01,4.171625000000000227e+01,1.116075714277485614e-01
6.903799999999999937e-01,4.302270000000000039e+01,1.861828738095961389e-01
5.763899999999999579e-01,4.251370000000000005e+01,1.265085372613247716e-01
7.203899999999999748e-01,4.314645000000000152e+01,2.051058507210362092e-01
5.509100000000000108e-01,4.243815000000000026e+01,1.284523647115926037e-01
8.488999999999999879e-01,4.358050000000000068e+01,1.723805746016644491e-01
4.359100000000000197e-01,4.163674999999999926e+01,1.130530848760881862e-01
3.019100000000000117e-01,4.091244999999999976e+01,9.857590983602433632e-02
5.811899999999999844e-01,4.279354999999999620e+01,1.404415892818078326e-01
3.462100000000000177e-01,4.138524999999999920e+01,1.149826073804208065e-01
3.311999999999999944e-01,4.105290000000000106e+01,1.109816313630323237e-01
4.493899999999999562e-01,4.205894999999999584e+01,1.444985207536741700e-01
2.916000000000000258e-01,4.074214999999999520e+01,1.288899627589363550e-01
4.610899999999999443e-01,4.189945000000000164e+01,1.409789434631995297e-01
6.329100000000000836e-01,4.293064999999999998e+01,2.066393053124211399e-01
2.689099999999999824e-01,4.044620000000000459e+01,1.037327817037603517e-01
9.259100000000000108e-01,4.401160000000000139e+01,1.946260260088562566e-01
6.259100000000000774e-01,4.273014999999999475e+01,1.337089750166382818e-01
6.089100000000000623e-01,4.264669999999999561e+01,1.301059568198166538e-01
5.789100000000000357e-01,4.250730000000000075e+01,1.421516883473425141e-01
7.201999999999999513e-01,4.309525000000000006e+01,2.078761410070910365e-01
7.671999999999999931e-01,4.351704999999999757e+01,1.621002467610706543e-01
3.682000000000000273e-01,4.151454999999999984e+01,1.062243380774858109e-01
8.491999999999999549e-01,4.360174999999999557e+01,1.515490102244155257e-01
7.772100000000000675e-01,4.336419999999999675e+01,1.808555293597627345e-01
5.842100000000000071e-01,4.253860000000000241e+01,1.035892006919640201e-01
5.891999999999999460e-01,4.257085000000000008e+01,1.334653606745960230e-01
7.691999999999999948e-01,4.347780000000000200e+01,1.714943803744017892e-01
5.141999999999999904e-01,4.239744999999999919e+01,1.362439356448572336e-01
6.382100000000000550e-01,4.264000000000000057e+01,2.348242108471781942e-01
4.352100000000000413e-01,4.183230000000000359e+01,1.183649018924106538e-01
5.842100000000000071e-01,4.273355000000000103e+01,1.434226708020737151e-01
6.625900000000000123e-01,4.301874999999999716e+01,1.820390136756404043e-01
6.211600000000000454e-01,4.268079999999999785e+01,1.655410523102955334e-01
4.161600000000000299e-01,4.178539999999999566e+01,1.213177748724398597e-01
4.511699999999999600e-01,4.163264999999999816e+01,1.409300890512739379e-01
7.331600000000000339e-01,4.331855000000000189e+01,2.424134948801324463e-01
7.411600000000000410e-01,4.353275000000000006e+01,2.172314951842849173e-01
3.491599999999999704e-01,4.100999999999999801e+01,1.236931687685298153e-01
5.141600000000000614e-01,4.245844999999999914e+01,1.387813027752658190e-01
6.433900000000000174e-01,4.287754999999999939e+01,1.966023651943180350e-01
4.703999999999999848e-01,4.192204999999999870e+01,1.326859544186949902e-01
2.633800000000000030e-01,4.042515000000000214e+01,1.119929015607685624e-01
7.423999999999999488e-01,4.319254999999999711e+01,2.011002797113917440e-01
9.103899999999999215e-01,4.388159999999999883e+01,1.663770491984997157e-01
3.373999999999999777e-01,4.118370000000000175e+01,1.106928294877315005e-01
9.833899999999999864e-01,4.419304999999999950e+01,1.469939114385354351e-01
8.133799999999999919e-01,4.353674999999999784e+01,1.442050709926665508e-01
8.174000000000000155e-01,4.361310000000000286e+01,1.245179605518818289e-01
9.603799999999999004e-01,4.384359999999999502e+01,1.605281595234929470e-01
7.563900000000000068e-01,4.330965000000000487e+01,1.611176278375522908e-01
8.789100000000000801e-01,4.369164999999999566e+01,1.463576526868342331e-01
8.099100000000000188e-01,4.347794999999999987e+01,1.694763700342912238e-01
6.279100000000000792e-01,4.268339999999999890e+01,1.412232275512778634e-01
9.349100000000000188e-01,4.403529999999999944e+01,2.031275707529630048e-01
6.979100000000000303e-01,4.305264999999999986e+01,1.647051987643377569e-01
7.679099999999999815e-01,4.365489999999999782e+01,1.810527616469850831e-01
8.649100000000000676e-01,4.366624999999999801e+01,1.557662431337419329e-01
5.149100000000000898e-01,4.225744999999999862e+01,1.210271147305429090e-01
4.709100000000000508e-01,4.237049999999999983e+01,1.441561653208075500e-01
9.289100000000000135e-01,4.404890000000000327e+01,1.853440314658122423e-01
6.311999999999999833e-01,4.267919999999999447e+01,1.463087147096850116e-01
6.161999999999999700e-01,4.283624999999999972e+01,1.464065913816724462e-01
5.652000000000000357e-01,4.255910000000000082e+01,1.392206970963728585e-01
5.581899999999999640e-01,4.251940000000000452e+01,1.381955498559921114e-01
7.361999999999999655e-01,4.333924999999999983e+01,1.943790176433660144e-01
2.621999999999999886e-01,4.042834999999999468e+01,1.122819664950698987e-01
7.621999999999999886e-01,4.324575000000000102e+01,1.573365898321175682e-01
8.591999999999999638e-01,4.381425000000000125e+01,1.809541447439101947e-01
5.592000000000000304e-01,4.287610000000000099e+01,1.545888822004997942e-01
4.801600000000000312e-01,4.201834999999999809e+01,1.176878923254214698e-01
9.211600000000000898e-01,4.384175000000000466e+01,1.896379774728680079e-01
4.751600000000000268e-01,4.196519999999999584e+01,1.130530848760881862e-01
8.921600000000000641e-01,4.384810000000000230e+01,1.605281595234929470e-01
6.311600000000000543e-01,4.243169999999999931e+01,1.795736687267930343e-01
7.351600000000000357e-01,4.329845000000000255e+01,2.129240240085650548e-01
4.181600000000000317e-01,4.165625000000000000e+01,1.190421773994410765e-01
5.351600000000000801e-01,4.225355000000000416e+01,1.301059568198166538e-01
7.341600000000000348e-01,4.336175000000000068e+01,1.807569154970287695e-01
6.091600000000000348e-01,4.281470000000000198e+01,1.516470326119176149e-01
7.011600000000000055e-01,4.310869999999999891e+01,1.674591368065654617e-01
9.821600000000000330e-01,4.405095000000000027e+01,1.461129699924000880e-01
7.581600000000000561e-01,4.332569999999999766e+01,1.545888822004997942e-01
6.433900000000000174e-01,4.287449999999999761e+01,2.035231927815599196e-01
5.153900000000000148e-01,4.229364999999999952e+01,1.787356707543292789e-01
8.053799999999999848e-01,4.328390000000000271e+01,1.335140816543333719e-01
8.003899999999999348e-01,4.309255000000000280e+01,1.633779666907383132e-01
7.153800000000000159e-01,4.311395000000000266e+01,1.965529508809267523e-01
7.663900000000000157e-01,4.350069999999999482e+01,1.830747388363561379e-01
9.013899999999999135e-01,4.378279999999999461e+01,1.540493752015892059e-01
7.183899999999999730e-01,4.295915000000000106e+01,1.539022498211121137e-01
5.793800000000000061e-01,4.244790000000000418e+01,1.234021474691587295e-01
9.603799999999999004e-01,4.407925000000000182e+01,1.456725866455319263e-01
6.483899999999999109e-01,4.280665000000000475e+01,1.618054387219416135e-01
9.363899999999999446e-01,4.374169999999999447e+01,1.436671500378566280e-01
4.613800000000000123e-01,4.203265000000000384e+01,1.151274185413709295e-01
6.703899999999999304e-01,4.305494999999999806e+01,1.800173602739469081e-01
2.463899999999999979e-01,4.043054999999999666e+01,1.121374268475962416e-01
6.389199999999999324e-01,4.276004999999999967e+01,1.864296113818832146e-01
5.359099999999999975e-01,4.233944999999999936e+01,1.148378095402381033e-01
7.739099999999999868e-01,4.344604999999999961e+01,1.787849616159032373e-01
3.709100000000000175e-01,4.142255000000000109e+01,1.085287519508079529e-01
6.999199999999999866e-01,4.315895000000000437e+01,1.753848340079609269e-01
3.739099999999999646e-01,4.138185000000000002e+01,1.081443942144020703e-01
8.539100000000000579e-01,4.357519999999999527e+01,1.537551299957175266e-01
6.039200000000000124e-01,4.285804999999999865e+01,1.460151019586672927e-01
5.349099999999999966e-01,4.219230000000000302e+01,1.323450414635924388e-01
4.009099999999999886e-01,4.153010000000000446e+01,1.189454076456926412e-01
3.719100000000000183e-01,4.147135000000000105e+01,1.115594124222604594e-01
8.409100000000000463e-01,4.329529999999999745e+01,1.546869823223660789e-01
5.321600000000000774e-01,4.232900000000000063e+01,1.177362412343794934e-01
9.311599999999999877e-01,4.397400000000000375e+01,2.122805278399316486e-01
5.531599999999999850e-01,4.255379999999999541e+01,1.277718278807969676e-01
8.411600000000000188e-01,4.359609999999999985e+01,1.882063760875279101e-01
7.273899999999999810e-01,4.313870000000000005e+01,2.001115251553493013e-01
4.423799999999999955e-01,4.194284999999999997e+01,1.175911986502391204e-01
2.823999999999999844e-01,4.084459999999999980e+01,1.114149451375353039e-01
5.193999999999999728e-01,4.230865000000000009e+01,1.130530848760881862e-01
1.060389999999999944e+00,4.395730000000000359e+01,1.668688781648633157e-01
2.683800000000000074e-01,4.051725000000000421e+01,1.092978041865434735e-01
2.504000000000000115e-01,4.044630000000000081e+01,1.153687999417520177e-01
6.989199999999999857e-01,4.306239999999999668e+01,2.191629758878081702e-01
7.309100000000000597e-01,4.303839999999999577e+01,1.934898511550411926e-01
9.989100000000000756e-01,4.388219999999999743e+01,9.991040986804126944e-02
4.099100000000000521e-01,4.172100000000000364e+01,1.130048782132877794e-01
1.269399999999999973e-01,3.881289999999999907e+01,1.233536481017079717e-01
2.560899999999999843e-01,4.060439999999999827e+01,1.842586225933537936e-01
8.847999999999998921e-02,3.791344999999999743e+01,1.102116259747582261e-01
1.179700000000000054e-01,3.846344999999999459e+01,1.035413443992301979e-01
1.832199999999999940e-01,3.956510000000000105e+01,1.318581055529010615e-01
1.406999999999999917e-01,3.914099999999999824e+01,1.201554097824979322e-01
1.518599999999999950e-01,3.906329999999999814e+01,1.075200562685864614e-01
9.400999999999999635e-02,3.815899999999999892e+01,1.071360000186678541e-01
2.866199999999999859e-01,4.095270000000000010e+01,1.533628377410903298e-01
2.634900000000000020e-01,4.062760000000000105e+01,1.460640356145208041e-01
1.431000000000000050e-01,3.906674999999999898e+01,1.089132223377859698e-01
1.603499999999999925e-01,3.920289999999999964e+01,1.194293096354492045e-01
1.230300000000000005e-01,3.866479999999999961e+01,1.204459318532593720e-01
1.260799999999999976e-01,3.863854999999999507e+01,1.169144986731756874e-01
1.731499999999999984e-01,3.942345000000000255e+01,1.036849193470294472e-01
1.643099999999999838e-01,3.930174999999999841e+01,1.123783342108255201e-01
1.598999999999999866e-01,3.919284999999999997e+01,1.144517474746453989e-01
2.444800000000000306e-01,4.013814999999999600e+01,1.332217699927455423e-01
2.483499999999999874e-01,4.025175000000000125e+01,1.376587174863982133e-01
2.754400000000000182e-01,4.064074999999999704e+01,1.579256233168006285e-01
3.305099999999999705e-01,4.120210000000000150e+01,1.617071736194780063e-01
3.310299999999999909e-01,4.109884999999999877e+01,1.511079415517265490e-01
1.605900000000000105e-01,3.925614999999999810e+01,1.135834605037194661e-01
2.188699999999999812e-01,4.014005000000000223e+01,1.376587174863982133e-01
1.199099999999999888e-01,3.863835000000000264e+01,1.064162111710429126e-01
1.783900000000000208e-01,3.999835000000000207e+01,1.320528682005809307e-01
2.792300000000000337e-01,4.077114999999999867e+01,1.360000827205630758e-01
1.858100000000000029e-01,3.975365000000000038e+01,1.332217699927455423e-01
6.640999999999999681e-02,3.725809999999999889e+01,1.173011508894946930e-01
2.580000000000000071e-01,4.054749999999999943e+01,1.459661690255656674e-01
2.797999999999999932e-01,4.054729999999999990e+01,1.429826562908942666e-01
2.657599999999999962e-01,4.033089999999999975e+01,1.335140816543333719e-01
1.849999999999999978e-01,3.964525000000000432e+01,1.097786864559783249e-01
5.714999999999999941e-02,3.692694999999999794e+01,1.113186417452171478e-01
3.264000000000000234e-01,4.094330000000000069e+01,1.494421627252496831e-01
1.088599999999999846e-01,3.844209999999999638e+01,1.071360000186678541e-01
2.032299999999999940e-01,3.997010000000000218e+01,1.414186692060139527e-01
3.798599999999999755e-01,4.140744999999999720e+01,1.426893478855377206e-01
2.116000000000000103e-01,3.995915000000000106e+01,1.265571116136900431e-01
2.135300000000000253e-01,4.005294999999999561e+01,1.396601589573776836e-01
1.440899999999999959e-01,3.910575000000000045e+01,1.169144986731756874e-01
2.524899999999999922e-01,4.043779999999999575e+01,1.637220281452682336e-01
2.567200000000000037e-01,4.054579999999999984e+01,1.774542476245637712e-01
2.188499999999999890e-01,4.024599999999999511e+01,1.711497881973565449e-01
7.882999999999999730e-02,3.780969999999999942e+01,1.256829443480697583e-01
8.282000000000000473e-02,3.801380000000000337e+01,1.198649344053547561e-01
1.702799999999999869e-01,3.951890000000000214e+01,1.111260545506768116e-01
2.366999999999999937e-01,4.014655000000000484e+01,1.463576526868342331e-01
3.056900000000000173e-01,4.065030000000000143e+01,1.999137876685847803e-01
8.254000000000000226e-02,3.778790000000000049e+01,1.096824963246187251e-01
1.889099999999999946e-01,3.947390000000000043e+01,1.224323895053919115e-01
8.140999999999999626e-02,3.778099999999999881e+01,1.084807010486197043e-01
2.565500000000000003e-01,4.052639999999999532e+01,1.642135880492232858e-01
1.262199999999999989e-01,3.885524999999999807e+01,1.381467426326078718e-01
1.026400000000000090e-01,3.843175000000000097e+01,1.473855148920680258e-01
1.245499999999999940e-01,3.874840000000000373e+01,1.049779024366556818e-01
3.704600000000000115e-01,4.173064999999999714e+01,1.663278689817193623e-01
2.021499999999999964e-01,3.965595000000000425e+01,1.186067557097824077e-01
1.799000000000000044e-01,3.995244999999999891e+01,1.464555307934801154e-01
1.617999999999999994e-01,3.940590000000000259e+01,1.333192034179622731e-01
2.266900000000000026e-01,4.014709999999999468e+01,1.441561653208075500e-01
2.968300000000000383e-01,4.071490000000000009e+01,1.476792470186654438e-01
2.502900000000000125e-01,4.047114999999999441e+01,1.363902580831930222e-01
1.488200000000000078e-01,3.918815000000000026e+01,1.104522068588944111e-01
1.472900000000000043e-01,3.904599999999999937e+01,1.076160884812303459e-01
2.151300000000000157e-01,4.047185000000000343e+01,1.513039655792272897e-01
1.447799999999999920e-01,3.908060000000000400e+01,1.428359986137948401e-01
1.324299999999999922e-01,3.919930000000000092e+01,1.366341465373864805e-01
2.197500000000000009e-01,4.027055000000000007e+01,1.379027193350443048e-01
3.849199999999999844e-01,4.167575000000000074e+01,1.524313041996295526e-01
1.739999999999999880e-01,3.961610000000000298e+01,1.154653627716987763e-01
1.778900000000000203e-01,3.947344999999999970e+01,1.260228550700228933e-01
2.993600000000000150e-01,4.078974999999999795e+01,1.335140816543333719e-01
1.184499999999999997e-01,3.871875000000000000e+01,1.372195685753311301e-01
1.765299999999999925e-01,3.950969999999999516e+01,1.101635148313632878e-01
2.455199999999999882e-01,4.064520000000000266e+01,1.905760740491838356e-01
1.961099999999999788e-01,3.981824999999999903e+01,1.230626771202382036e-01
2.485199999999999909e-01,4.036655000000000371e+01,1.359513148152675932e-01
3.063199999999999812e-01,4.104704999999999870e+01,1.641152719889285572e-01
2.463699999999999779e-01,4.042690000000000339e+01,1.339526128897827739e-01
1.351400000000000101e-01,3.923709999999999809e+01,1.173978279185777795e-01
2.105400000000000049e-01,3.991020000000000323e+01,1.368292731837745524e-01
2.363000000000000100e-01,4.042470000000000141e+01,1.267514201103877025e-01
1.785100000000000020e-01,3.964535000000000053e+01,1.173011508894946930e-01
2.206800000000000150e-01,4.008794999999999931e+01,1.573365898321175682e-01
3.149399999999999977e-01,4.109009999999999962e+01,1.600369957228640339e-01
1.844299999999999828e-01,3.982174999999999443e+01,1.157550862813379738e-01
2.612900000000000222e-01,4.047360000000000468e+01,1.418584593882225853e-01
1.812300000000000022e-01,3.948144999999999527e+01,1.095382239220629300e-01
3.804800000000000404e-01,4.130254999999999654e+01,1.535589788973605041e-01
1.848100000000000021e-01,3.965765000000000384e+01,1.122819664950698987e-01
2.084699999999999886e-01,3.992464999999999975e+01,1.244209086126604330e-01
1.770599999999999952e-01,3.960625000000000284e+01,1.324911412132901700e-01
3.158199999999999896e-01,4.098680000000000234e+01,1.564531958765943420e-01
2.497300000000000075e-01,4.043760000000000332e+01,1.282579042398557245e-01
2.036799999999999999e-01,3.992090000000000316e+01,1.232566529644546216e-01
1.233599999999999974e-01,3.868979999999999819e+01,1.071360000186678541e-01
2.031799999999999995e-01,3.991384999999999650e+01,1.240327476918898220e-01
1.533899999999999986e-01,3.939260000000000161e+01,1.091535730061091447e-01
3.343900000000000206e-01,4.120489999999999498e+01,1.620019752965994042e-01
1.958000000000000018e-01,3.979860000000000042e+01,1.189454076456926412e-01
2.497300000000000075e-01,4.034689999999999799e+01,1.475323778022980259e-01
1.550900000000000056e-01,3.929509999999999792e+01,1.104522068588944111e-01
1.559599999999999875e-01,3.925785000000000480e+01,1.294735590767474298e-01
1.583700000000000108e-01,3.908684999999999832e+01,1.273344513476223350e-01
3.093800000000000439e-01,4.108140000000000214e+01,1.991228829140438139e-01
2.485699999999999854e-01,4.039610000000000412e+01,1.420050703320131502e-01
1.850700000000000123e-01,3.958575000000000443e+01,1.270915024696773477e-01
1.837599999999999789e-01,3.977740000000000009e+01,1.282579042398557245e-01
1.807900000000000063e-01,3.964965000000000117e+01,1.408812354431916436e-01
1.769599999999999784e-01,3.955545000000000044e+01,1.324424403278647022e-01
1.776800000000000046e-01,3.934179999999999922e+01,1.248091442964016085e-01
7.180000000000000271e-02,3.728209999999999980e+01,1.289385900341709357e-01
1.381099999999999828e-01,3.893285000000000196e+01,1.089612889975150739e-01
1.696000000000000008e-01,3.973515000000000441e+01,1.350736465784499463e-01
2.455499999999999905e-01,3.998980000000000246e+01,1.500789875365635406e-01
1.438699999999999979e-01,3.908664999999999878e+01,1.090574275324702469e-01
2.519099999999999673e-01,4.050379999999999825e+01,1.492462394836131245e-01
3.742999999999999799e-02,3.604080000000000439e+01,1.203975082798643265e-01
2.774900000000000144e-01,4.115070000000000050e+01,2.076782367028379706e-01
2.874599999999999933e-01,4.053679999999999950e+01,1.520881652200459788e-01
1.986700000000000133e-01,3.988015000000000043e+01,1.421516883473425141e-01
1.599900000000000211e-01,3.934604999999999819e+01,1.324424403278647022e-01
2.107499999999999929e-01,4.028359999999999985e+01,1.537060912911391297e-01
2.377499999999999891e-01,4.028470000000000084e+01,1.349761460406986302e-01
1.551700000000000024e-01,3.941264999999999930e+01,1.217053922387993509e-01
9.391000000000000736e-02,3.821954999999999814e+01,1.524313041996295526e-01
1.527099999999999846e-01,3.935555000000000092e+01,1.174461685198797817e-01
2.572200000000000042e-01,4.054410000000000025e+01,1.476792470186654438e-01
2.122600000000000042e-01,4.007065000000000055e+01,1.337089750166382818e-01
2.454000000000000070e-01,4.015444999999999709e+01,1.342450092182201071e-01
1.369599999999999984e-01,3.903484999999999872e+01,1.147412850721134248e-01
3.256900000000000350e-01,4.117510000000000048e+01,1.833706901334016259e-01
1.063800000000000023e-01,3.836034999999999684e+01,1.067520608700366080e-01
4.012699999999999600e-01,4.157585000000000264e+01,1.629847845659219974e-01
1.893099999999999783e-01,3.975639999999999930e+01,1.337577007128935291e-01
1.972599999999999909e-01,3.970519999999999783e+01,1.161414654634596866e-01
1.283700000000000119e-01,3.883159999999999457e+01,1.353661700721417449e-01
1.226200000000000068e-01,3.871025000000000205e+01,1.075680714710457175e-01
1.271500000000000130e-01,3.886325000000000074e+01,1.079042283694202631e-01
2.132300000000000306e-01,3.994634999999999536e+01,1.460151019586672927e-01
2.109900000000000109e-01,3.999699999999999989e+01,1.304465503568415785e-01
2.685599999999999654e-01,4.075829999999999842e+01,1.556681165171596715e-01
2.045299999999999896e-01,3.993434999999999491e+01,1.279176395185589732e-01
2.701000000000000068e-01,4.055590000000000117e+01,1.304465503568415785e-01
2.418500000000000094e-01,4.025074999999999648e+01,1.546869823223660789e-01
2.911400000000000099e-01,4.050600000000000023e+01,1.494911452227188076e-01
3.534599999999999964e-01,4.108674999999999500e+01,1.544417365869731606e-01
2.854300000000000170e-01,4.087225000000000108e+01,1.572384256471680564e-01
2.195499999999999952e-01,3.994190000000000396e+01,1.563059819712604714e-01
1.755799999999999861e-01,3.951765000000000327e+01,1.284523647115926037e-01
2.354199999999999904e-01,4.026290000000000191e+01,1.488544255304490582e-01
